 #        3999   2.0000000000000000     
   1.0000000000000000E-003   143.48183421848165        2.0140330360097740E-004   1.8718488945440599E-002
   2.0000000000000000E-003   143.48320039230353        2.0140329014821278E-004   1.8718665558625013E-002
   3.0000000000000001E-003   143.48593303164813        2.0140326324058472E-004   1.8719018823398596E-002
   4.0000000000000001E-003   143.49003271977386        2.0140322287390275E-004   1.8719548816551995E-002
   5.0000000000000001E-003   143.49550033121002        2.0140316904188217E-004   1.8720255653223942E-002
   6.0000000000000001E-003   143.50233703132551        2.0140310173615426E-004   1.8721139486844618E-002
   7.0000000000000001E-003   143.51054427575804        2.0140302094627673E-004   1.8722200509060202E-002
   8.0000000000000002E-003   143.52012380969578        2.0140292665973800E-004   1.8723438949638561E-002
   9.0000000000000011E-003   143.53107766702180        2.0140281886197654E-004   1.8724855076356271E-002
   1.0000000000000002E-002   143.54340816930954        2.0140269753639211E-004   1.8726449194866834E-002
   1.0999999999999999E-002   143.55711792468946        2.0140256266436198E-004   1.8728221648550439E-002
   1.2000000000000000E-002   143.57220982655363        2.0140241422526441E-004   1.8730172818344906E-002
   1.3000000000000001E-002   143.58868705215065        2.0140225219649296E-004   1.8732303122558521E-002
   1.4000000000000002E-002   143.60655306100369        2.0140207655348604E-004   1.8734613016664160E-002
   1.4999999999999999E-002   143.62581159322727        2.0140188726974756E-004   1.8737102993075315E-002
   1.6000000000000000E-002   143.64646666767828        2.0140168431687737E-004   1.8739773580903975E-002
   1.7000000000000001E-002   143.66852257998107        2.0140146766459602E-004   1.8742625345700419E-002
   1.8000000000000002E-002   143.69198390042402        2.0140123728078216E-004   1.8745658889175107E-002
   1.9000000000000003E-002   143.71685547170003        2.0140099313149985E-004   1.8748874848902940E-002
   2.0000000000000000E-002   143.74314240654076        2.0140073518103496E-004   1.8752273898009531E-002
   2.1000000000000001E-002   143.77085008519271        2.0140046339193725E-004   1.8755856744840649E-002
   2.2000000000000002E-002   143.79998415277964        2.0140017772504959E-004   1.8759624132613766E-002
   2.3000000000000000E-002   143.83055051652875        2.0139987813955860E-004   1.8763576839052810E-002
   2.4000000000000000E-002   143.86255534286511        2.0139956459302956E-004   1.8767715676005992E-002
   2.5000000000000001E-002   143.89600505438634        2.0139923704145599E-004   1.8772041489046775E-002
   2.6000000000000002E-002   143.93090632670663        2.0139889543930285E-004   1.8776555157058488E-002
   2.7000000000000003E-002   143.96726608517812        2.0139853973955474E-004   1.8781257591802332E-002
   2.8000000000000001E-002   144.00509150149125        2.0139816989376758E-004   1.8786149737469771E-002
   2.9000000000000001E-002   144.04438999015176        2.0139778585211656E-004   1.8791232570218464E-002
   3.0000000000000002E-002   144.08516920484675        2.0139738756345279E-004   1.8796507097693045E-002
   3.1000000000000000E-002   144.12743703467820        2.0139697497535358E-004   1.8801974358530368E-002
   3.2000000000000001E-002   144.17120160030407        2.0139654803418475E-004   1.8807635421849368E-002
   3.3000000000000002E-002   144.21647124994260        2.0139610668514835E-004   1.8813491386726590E-002
   3.4000000000000002E-002   144.26325455528686        2.0139565087235633E-004   1.8819543381656402E-002
   3.5000000000000003E-002   144.31156030729292        2.0139518053887323E-004   1.8825792563997613E-002
   3.6000000000000004E-002   144.36139751187636        2.0139469562679610E-004   1.8832240119405468E-002
   3.7000000000000005E-002   144.41277538549247        2.0139419607730335E-004   1.8838887261250135E-002
   3.7999999999999999E-002   144.46570335062233        2.0139368183072964E-004   1.8845735230021785E-002
   3.9000000000000000E-002   144.52019103115381        2.0139315282662396E-004   1.8852785292722392E-002
   4.0000000000000001E-002   144.57624824767061        2.0139260900382420E-004   1.8860038742244623E-002
   4.1000000000000002E-002   144.63388501263867        2.0139205030051798E-004   1.8867496896738580E-002
   4.2000000000000003E-002   144.69311152550864        2.0139147665432016E-004   1.8875161098965702E-002
   4.3000000000000003E-002   144.75393816772211        2.0139088800233382E-004   1.8883032715641658E-002
   4.4000000000000004E-002   144.81637549763138        2.0139028428123180E-004   1.8891113136766644E-002
   4.4999999999999998E-002   144.88043424533737        2.0138966542732151E-004   1.8899403774945724E-002
   4.5999999999999999E-002   144.94612530744416        2.0138903137662204E-004   1.8907906064697159E-002
   4.7000000000000000E-002   145.01345974172756        2.0138838206493683E-004   1.8916621461751156E-002
   4.8000000000000001E-002   145.08244876174291        2.0138771742793098E-004   1.8925551442337998E-002
   4.9000000000000002E-002   145.15310373133570        2.0138703740120293E-004   1.8934697502466621E-002
   5.0000000000000003E-002   145.22543615910746        2.0138634192036538E-004   1.8944061157193801E-002
   5.1000000000000004E-002   145.29945769279010        2.0138563092111843E-004   1.8953643939884329E-002
   5.2000000000000005E-002   145.37518011356866        2.0138490433933094E-004   1.8963447401462510E-002
   5.3000000000000005E-002   145.45261533034011        2.0138416211111388E-004   1.8973473109655650E-002
   5.3999999999999999E-002   145.53177537390513        2.0138340417290439E-004   1.8983722648229444E-002
   5.5000000000000000E-002   145.61267239111436        2.0138263046153820E-004   1.8994197616216093E-002
   5.6000000000000001E-002   145.69531863895352        2.0138184091433639E-004   1.9004899627135412E-002
   5.7000000000000002E-002   145.77972647857803        2.0138103546917641E-004   1.9015830308209122E-002
   5.8000000000000003E-002   145.86590836930898        2.0138021406457854E-004   1.9026991299569196E-002
   5.9000000000000004E-002   145.95387686257268        2.0137937663978155E-004   1.9038384253460106E-002
   6.0000000000000005E-002   146.04364459580950        2.0137852313482313E-004   1.9050010833435927E-002
   6.0999999999999999E-002   146.13522428633971        2.0137765349062140E-004   1.9061872713552253E-002
   6.2000000000000000E-002   146.22862872519516        2.0137676764905082E-004   1.9073971577553740E-002
   6.3000000000000000E-002   146.32387077092287        2.0137586555302430E-004   1.9086309118057289E-002
   6.4000000000000001E-002   146.42096334335281        2.0137494714657250E-004   1.9098887035731815E-002
   6.5000000000000002E-002   146.51991941735363        2.0137401237491998E-004   1.9111707038474403E-002
   6.6000000000000003E-002   146.62075201654943        2.0137306118456560E-004   1.9124770840583758E-002
   6.7000000000000004E-002   146.72347420703522        2.0137209352336127E-004   1.9138080161931512E-002
   6.8000000000000005E-002   146.82809909106604        2.0137110934058641E-004   1.9151636727130678E-002
   6.9000000000000006E-002   146.93463980073469        2.0137010858702715E-004   1.9165442264703722E-002
   7.0000000000000007E-002   147.04310949165048        2.0136909121505270E-004   1.9179498506248453E-002
   7.1000000000000008E-002   147.15352133659729        2.0136805717868917E-004   1.9193807185603717E-002
   7.2000000000000008E-002   147.26588851920528        2.0136700643369419E-004   1.9208370038014854E-002
   7.3000000000000009E-002   147.38022422760852        2.0136593893763452E-004   1.9223188799299001E-002
   7.3999999999999996E-002   147.49654164812310        2.0136485464995231E-004   1.9238265205011294E-002
   7.4999999999999997E-002   147.61485395891484        2.0136375353204373E-004   1.9253600989611860E-002
   7.5999999999999998E-002   147.73517432369684        2.0136263554732575E-004   1.9269197885634467E-002
   7.6999999999999999E-002   147.85751588542439        2.0136150066130552E-004   1.9285057622856743E-002
   7.8000000000000000E-002   147.98189176001634        2.0136034884165384E-004   1.9301181927473161E-002
   7.9000000000000001E-002   148.10831503010058        2.0135918005826452E-004   1.9317572521270161E-002
