 #        3999   2.0000000000000000     
   1.0000000000000000E-003   143.46523538731222        2.0140346710731879E-004   1.8716490269263711E-002
   2.0000000000000000E-003   143.46657095515624        2.0140345395123563E-004   1.8716662935973447E-002
   3.0000000000000001E-003   143.46924237664314        2.0140342763699429E-004   1.8717008307008627E-002
   4.0000000000000001E-003   143.47325022323167        2.0140338816044680E-004   1.8717526457582387E-002
   5.0000000000000001E-003   143.47859535176337        2.0140333551537634E-004   1.8718217500468769E-002
   6.0000000000000001E-003   143.48527890404623        2.0140326969350338E-004   1.8719081585947962E-002
   7.0000000000000001E-003   143.49330230630048        2.0140319068449392E-004   1.8720118901733321E-002
   8.0000000000000002E-003   143.50266726846610        2.0140309847596966E-004   1.8721329672880205E-002
   9.0000000000000011E-003   143.51337578337265        2.0140299305352043E-004   1.8722714161676694E-002
   1.0000000000000002E-002   143.52543012577175        2.0140287440071836E-004   1.8724272667516223E-002
   1.0999999999999999E-002   143.53883285123274        2.0140274249913422E-004   1.8726005526752191E-002
   1.2000000000000000E-002   143.55358679490200        2.0140259732835577E-004   1.8727913112534647E-002
   1.3000000000000001E-002   143.56969507012670        2.0140243886600823E-004   1.8729995834629091E-002
   1.4000000000000002E-002   143.58716106694328        2.0140226708777634E-004   1.8732254139217509E-002
   1.4999999999999999E-002   143.60598845043208        2.0140208196742885E-004   1.8734688508681745E-002
   1.6000000000000000E-002   143.62618115893810        2.0140188347684464E-004   1.8737299461369268E-002
   1.7000000000000001E-002   143.64774340215959        2.0140167158604096E-004   1.8740087551341558E-002
   1.8000000000000002E-002   143.67067965910471        2.0140144626320353E-004   1.8743053368105073E-002
   1.9000000000000003E-002   143.69499467591777        2.0140120747471851E-004   1.8746197536325098E-002
   2.0000000000000000E-002   143.72069346357603        2.0140095518520628E-004   1.8749520715522484E-002
   2.1000000000000001E-002   143.74778129545794        2.0140068935755738E-004   1.8753023599753529E-002
   2.2000000000000002E-002   143.77626370478430        2.0140040995296986E-004   1.8756706917273092E-002
   2.3000000000000000E-002   143.80614648193355        2.0140011693098892E-004   1.8760571430181144E-002
   2.4000000000000000E-002   143.83743567163259        2.0139981024954771E-004   1.8764617934052881E-002
   2.5000000000000001E-002   143.87013757002435        2.0139948986501059E-004   1.8768847257552679E-002
   2.6000000000000002E-002   143.90425872161362        2.0139915573221757E-004   1.8773260262031986E-002
   2.7000000000000003E-002   143.93980591609287        2.0139880780453066E-004   1.8777857841111384E-002
   2.8000000000000001E-002   143.97678618504941        2.0139844603388201E-004   1.8782640920247090E-002
   2.9000000000000001E-002   144.01520679855574        2.0139807037082347E-004   1.8787610456281960E-002
   3.0000000000000002E-002   144.05507526164453        2.0139768076457774E-004   1.8792767436981411E-002
   3.1000000000000000E-002   144.09639931067008        2.0139727716309141E-004   1.8798112880554371E-002
   3.2000000000000001E-002   144.13918690955856        2.0139685951308913E-004   1.8803647835159504E-002
   3.3000000000000002E-002   144.18344624594789        2.0139642776012944E-004   1.8809373378396978E-002
   3.4000000000000002E-002   144.22918572722057        2.0139598184866221E-004   1.8815290616786082E-002
   3.5000000000000003E-002   144.27641397642975        2.0139552172208716E-004   1.8821400685228862E-002
   3.6000000000000004E-002   144.32513982812256        2.0139504732281409E-004   1.8827704746460071E-002
   3.7000000000000005E-002   144.37537232406092        2.0139455859232423E-004   1.8834203990483786E-002
   3.7999999999999999E-002   144.42712070884346        2.0139405547123286E-004   1.8840899633996877E-002
   3.9000000000000000E-002   144.48039442542975        2.0139353789935344E-004   1.8847792919799627E-002
   4.0000000000000001E-002   144.53520311056965        2.0139300581576255E-004   1.8854885116193917E-002
   4.1000000000000002E-002   144.59155659014004        2.0139245915886626E-004   1.8862177516369122E-002
   4.2000000000000003E-002   144.64946487439090        2.0139189786646755E-004   1.8869671437776118E-002
   4.3000000000000003E-002   144.70893815310373        2.0139132187583459E-004   1.8877368221489714E-002
   4.4000000000000004E-002   144.76998679066438        2.0139073112377049E-004   1.8885269231559806E-002
   4.4999999999999998E-002   144.83262132105264        2.0139012554668326E-004   1.8893375854351593E-002
   4.5999999999999999E-002   144.89685244275191        2.0138950508065743E-004   1.8901689497875206E-002
   4.7000000000000000E-002   144.96269101358024        2.0138886966152608E-004   1.8910211591105026E-002
   4.8000000000000001E-002   145.03014804544679        2.0138821922494369E-004   1.8918943583289168E-002
   4.9000000000000002E-002   145.09923469903546        2.0138755370645981E-004   1.8927886943249327E-002
   5.0000000000000003E-002   145.16996227841855        2.0138687304159332E-004   1.8937043158671431E-002
   5.1000000000000004E-002   145.24234222560341        2.0138617716590761E-004   1.8946413735387489E-002
   5.2000000000000005E-002   145.31638611501461        2.0138546601508568E-004   1.8956000196648913E-002
   5.3000000000000005E-002   145.39210564791497        2.0138473952500643E-004   1.8965804082391732E-002
   5.3999999999999999E-002   145.46951264676736        2.0138399763182103E-004   1.8975826948494104E-002
   5.5000000000000000E-002   145.54861904954100        2.0138324027202964E-004   1.8986070366026449E-002
   5.6000000000000001E-002   145.62943690396489        2.0138246738255858E-004   1.8996535920494616E-002
   5.7000000000000002E-002   145.71197836173113        2.0138167890083772E-004   1.9007225211076475E-002
   5.8000000000000003E-002   145.79625567265145        2.0138087476487805E-004   1.9018139849852300E-002
   5.9000000000000004E-002   145.88228117876955        2.0138005491334937E-004   1.9029281461029359E-002
   6.0000000000000005E-002   145.97006730843239        2.0137921928565798E-004   1.9040651680161114E-002
   6.0999999999999999E-002   146.05962657032393        2.0137836782202460E-004   1.9052252153361419E-002
   6.2000000000000000E-002   146.15097154746354        2.0137750046356182E-004   1.9064084536514106E-002
   6.3000000000000000E-002   146.24411489117279        2.0137661715235192E-004   1.9076150494478389E-002
   6.4000000000000001E-002   146.33906931501335        2.0137571783152401E-004   1.9088451700290478E-002
   6.5000000000000002E-002   146.43584758869963        2.0137480244533131E-004   1.9100989834361839E-002
   6.6000000000000003E-002   146.53446253198854        2.0137387093922777E-004   1.9113766583674457E-002
   6.7000000000000004E-002   146.63492700854977        2.0137292325994453E-004   1.9126783640973564E-002
   6.8000000000000005E-002   146.73725391982043        2.0137195935556577E-004   1.9140042703958263E-002
   6.9000000000000006E-002   146.84145619884609        2.0137097917560424E-004   1.9153545474470360E-002
   7.0000000000000007E-002   146.94754680411177        2.0136998267107590E-004   1.9167293657681966E-002
   7.1000000000000008E-002   147.05553871336662        2.0136896979457405E-004   1.9181288961282156E-002
   7.2000000000000008E-002   147.16544491744466        2.0136794050034293E-004   1.9195533094663177E-002
   7.3000000000000009E-002   147.27727841408492        2.0136689474435009E-004   1.9210027768106628E-002
