 #        3999   0.0000000000000000     
   1.0000000000000000E-003   412.71769850210006        4.0000000000000002E-004   8.2543539700420013E-002
   2.0000000000000000E-003   413.37939876896803        4.0000000000000002E-004   8.2675879753793619E-002
   3.0000000000000001E-003   414.04215577146903        4.0000000000000002E-004   8.2808431154293816E-002
   4.0000000000000001E-003   414.70583935573831        4.0000000000000002E-004   8.2941167871147678E-002
   5.0000000000000001E-003   415.37031826155317        4.0000000000000002E-004   8.3074063652310640E-002
   6.0000000000000001E-003   416.03546027534765        4.0000000000000002E-004   8.3207092055069543E-002
   7.0000000000000001E-003   416.70113238607109        4.0000000000000002E-004   8.3340226477214230E-002
   8.0000000000000002E-003   417.36720094343303        4.0000000000000002E-004   8.3473440188686618E-002
   9.0000000000000011E-003   418.03353181807222        4.0000000000000002E-004   8.3606706363614447E-002
   1.0000000000000002E-002   1.5246117694344245E-003  0.80000000000000004        4.0666477930047549E-004
   1.0999999999999999E-002   2.0243258513008783E-003  0.80000000000000004        5.3995518207032101E-004
   1.2000000000000000E-002   2.5239339660612205E-003  0.80000000000000004        6.7321731988072959E-004
   1.3000000000000001E-002   3.0233353221302247E-003  0.80000000000000004        8.0642430825620195E-004
   1.4000000000000002E-002   3.5224293781131273E-003  0.80000000000000004        9.3954932945537490E-004
   1.4999999999999999E-002   4.0211159638930500E-003  0.80000000000000004        1.0725656647690728E-003
   1.6000000000000000E-002   4.5192954005989312E-003  0.80000000000000004        1.2054467265197549E-003
   1.7000000000000001E-002   5.0168686190968717E-003  0.80000000000000004        1.3381660896671056E-003
   1.8000000000000002E-002   5.5137372766560222E-003  0.80000000000000004        1.4706975229267162E-003
   1.9000000000000003E-002   6.0098038714502845E-003  0.80000000000000004        1.6030150193115061E-003
   2.0000000000000000E-002   6.5049718545691308E-003  0.80000000000000004        1.7350928260087394E-003
   2.1000000000000001E-002   6.9991457392243996E-003  0.80000000000000004        1.8669054735091215E-003
   2.2000000000000002E-002   7.4922312068553439E-003  0.80000000000000004        1.9984278039085488E-003
   2.3000000000000000E-002   7.9841352098507113E-003  0.80000000000000004        2.1296349983075131E-003
   2.4000000000000000E-002   8.4747660706248409E-003  0.80000000000000004        2.2605026032379992E-003
   2.5000000000000001E-002   8.9640335768037625E-003  0.80000000000000004        2.3910065560527904E-003
   2.6000000000000002E-002   9.4518490722975846E-003  0.80000000000000004        2.5211232092175093E-003
   2.7000000000000003E-002   9.9381255440563216E-003  0.80000000000000004        2.6508293534512894E-003
   2.8000000000000001E-002   1.0422777704328130E-002  0.80000000000000004        2.7801022396677895E-003
   2.9000000000000001E-002   1.0905722068260919E-002  0.80000000000000004        2.9089195996741292E-003
   3.0000000000000002E-002   1.1386877026710941E-002  0.80000000000000004        3.0372596655913646E-003
   3.1000000000000000E-002   1.1866162914144482E-002  0.80000000000000004        3.1651011879661379E-003
   3.2000000000000001E-002   1.2343502071541574E-002  0.80000000000000004        3.2924234525491896E-003
   3.3000000000000002E-002   1.2818818904233054E-002  0.80000000000000004        3.4192062957224302E-003
   3.4000000000000002E-002   1.3292039934624465E-002  0.80000000000000004        3.5454301185621657E-003
   3.5000000000000003E-002   1.3763093849782158E-002  0.80000000000000004        3.6710758995318945E-003
   3.6000000000000004E-002   1.4231911543878019E-002  0.80000000000000004        3.7961252058037304E-003
   3.7000000000000005E-002   1.4698426155509753E-002  0.80000000000000004        3.9205602032129682E-003
   3.7999999999999999E-002   1.5162573099933329E-002  0.80000000000000004        4.0443636648555504E-003
   3.9000000000000000E-002   1.5624290096262837E-002  0.80000000000000004        4.1675189783431741E-003
   4.0000000000000001E-002   21.450050758677836        4.0000000000000002E-004   4.2900101517355680E-003
   4.1000000000000002E-002   22.059109090869129        4.0000000000000002E-004   4.4118218181738262E-003
   4.2000000000000003E-002   22.664696196214624        4.0000000000000002E-004   4.5329392392429247E-003
   4.3000000000000003E-002   23.266741535476502        4.0000000000000002E-004   4.6533483070953013E-003
   4.4000000000000004E-002   23.865177726854583        4.0000000000000002E-004   4.7730355453709170E-003
   4.4999999999999998E-002   24.459940544761899        4.0000000000000002E-004   4.8919881089523809E-003
   4.5999999999999999E-002   25.050968912982739        4.0000000000000002E-004   5.0101937825965488E-003
   4.7000000000000000E-002   25.638204892432448        4.0000000000000002E-004   5.1276409784864899E-003
   4.8000000000000001E-002   26.221593663749545        4.0000000000000002E-004   5.2443187327499098E-003
   4.9000000000000002E-002   26.801083504959450        4.0000000000000002E-004   5.3602167009918905E-003
   5.0000000000000003E-002   27.376625764456769        4.0000000000000002E-004   5.4753251528913546E-003
   5.1000000000000004E-002   27.948174829559278        4.0000000000000002E-004   5.5896349659118553E-003
   5.2000000000000005E-002   28.515688090890524        4.0000000000000002E-004   5.7031376181781047E-003
   5.3000000000000005E-002   29.079125902851743        4.0000000000000002E-004   5.8158251805703496E-003
   5.3999999999999999E-002   29.638451540444571        4.0000000000000002E-004   5.9276903080889148E-003
   5.5000000000000000E-002   30.193631152706711        4.0000000000000002E-004   6.0387262305413433E-003
   5.6000000000000001E-002   30.744633713021727        4.0000000000000002E-004   6.1489267426043459E-003
   5.7000000000000002E-002   31.291430966561624        4.0000000000000002E-004   6.2582861933123254E-003
   5.8000000000000003E-002   31.833997375118095        4.0000000000000002E-004   6.3667994750236188E-003
   5.9000000000000004E-002   32.372310059573742        4.0000000000000002E-004   6.4744620119147498E-003
   6.0000000000000005E-002   32.906348740259773        4.0000000000000002E-004   6.5812697480519553E-003
   6.0999999999999999E-002   33.436095675440448        4.0000000000000002E-004   6.6872191350880895E-003
   6.2000000000000000E-002   33.961535598158314        4.0000000000000002E-004   6.7923071196316631E-003
   6.3000000000000000E-002   34.482655651666725        4.0000000000000002E-004   6.8965311303333457E-003
   6.4000000000000001E-002   34.999445323668503        4.0000000000000002E-004   6.9998890647337006E-003
   6.5000000000000002E-002   35.511896379571226        4.0000000000000002E-004   7.1023792759142453E-003
   6.6000000000000003E-002   36.020002794961194        4.0000000000000002E-004   7.2040005589922382E-003
   6.7000000000000004E-002   36.523760687488981        4.0000000000000002E-004   7.3047521374977964E-003
   6.8000000000000005E-002   37.023168248350416        4.0000000000000002E-004   7.4046336496700832E-003
   6.9000000000000006E-002   37.518225673537337        4.0000000000000002E-004   7.5036451347074689E-003
   7.0000000000000007E-002   38.008935095023375        4.0000000000000002E-004   7.6017870190046750E-003
   7.1000000000000008E-002   38.495300512039826        4.0000000000000002E-004   7.6990601024079655E-003
   7.2000000000000008E-002   38.977327722588100        4.0000000000000002E-004   7.7954655445176208E-003
   7.3000000000000009E-002   39.455024255324794        4.0000000000000002E-004   7.8910048510649599E-003
   7.3999999999999996E-002   39.928399301946882        4.0000000000000002E-004   7.9856798603893768E-003
   7.4999999999999997E-002   40.397463650194737        4.0000000000000002E-004   8.0794927300389483E-003
   7.5999999999999998E-002   40.862229617582081        4.0000000000000002E-004   8.1724459235164165E-003
   7.6999999999999999E-002   41.322710985952789        4.0000000000000002E-004   8.2645421971905587E-003
   7.8000000000000000E-002   41.778922936956057        4.0000000000000002E-004   8.3557845873912118E-003
   7.9000000000000001E-002   42.230881988523009        4.0000000000000002E-004   8.4461763977046033E-003
   8.0000000000000002E-002   42.678605932419906        4.0000000000000002E-004   8.5357211864839824E-003
   8.1000000000000003E-002   43.122113772944957        4.0000000000000002E-004   8.6244227545889916E-003
   8.2000000000000003E-002   43.561425666828924        4.0000000000000002E-004   8.7122851333657856E-003
   8.3000000000000004E-002   43.996562864391791        4.0000000000000002E-004   8.7993125728783594E-003
   8.4000000000000005E-002   44.427547652001621        4.0000000000000002E-004   8.8855095304003259E-003
   8.5000000000000006E-002   44.854403295874853        4.0000000000000002E-004   8.9708806591749721E-003
   8.6000000000000007E-002   45.277153987251047        4.0000000000000002E-004   9.0554307974502098E-003
   8.7000000000000008E-002   45.695824788969951        4.0000000000000002E-004   9.1391649577939899E-003
   8.8000000000000009E-002   46.110441583472202        4.0000000000000002E-004   9.2220883166944413E-003
   8.8999999999999996E-002   46.521031022240827        4.0000000000000002E-004   9.3042062044481656E-003
   8.9999999999999997E-002   46.927620476695289        4.0000000000000002E-004   9.3855240953390588E-003
   9.0999999999999998E-002   47.330237990545527        4.0000000000000002E-004   9.4660475981091056E-003
