 #        3999   2.0000000000000000     
   3.1000000000000000E-002   2.1485205453842453E-003   3.7399858138733713E-002
   3.2000000000000001E-002   2.1484426437629305E-003   3.7417446857875819E-002
   3.3000000000000002E-002   2.1483623823751151E-003   3.7435587721035536E-002
   3.4000000000000002E-002   2.1482797752446453E-003   3.7454279319089893E-002
   3.5000000000000003E-002   2.1481948367480927E-003   3.7473520205277597E-002
   3.6000000000000004E-002   2.1481075816074599E-003   3.7493308895762814E-002
   3.7000000000000005E-002   2.1480180248827450E-003   3.7513643870212075E-002
   3.7999999999999999E-002   2.1479261819643864E-003   3.7534523572383863E-002
   3.9000000000000000E-002   2.1478320685655774E-003   3.7555946410730651E-002
   4.0000000000000001E-002   2.1477357007144721E-003   3.7577910759012886E-002
   4.1000000000000002E-002   2.1476370947462802E-003   3.7600414956924649E-002
   4.2000000000000003E-002   2.1475362672952656E-003   3.7623457310730586E-002
   4.3000000000000003E-002   2.1474332352866454E-003   3.7647036093913643E-002
   4.4000000000000004E-002   2.1473280159284075E-003   3.7671149547833370E-002
   4.4999999999999998E-002   2.1472206267030471E-003   3.7695795882394190E-002
   4.5999999999999999E-002   2.1471110853592320E-003   3.7720973276723413E-002
   4.7000000000000000E-002   2.1469994099034008E-003   3.7746679879858407E-002
   4.8000000000000001E-002   2.1468856185913048E-003   3.7772913811442654E-002
   4.9000000000000002E-002   2.1467697299194996E-003   3.7799673162430165E-002
   5.0000000000000003E-002   2.1466517626167916E-003   3.7826955995797766E-002
   5.1000000000000004E-002   2.1465317356356498E-003   3.7854760347265030E-002
   5.2000000000000005E-002   2.1464096681435845E-003   3.7883084226021123E-002
   5.3000000000000005E-002   2.1462855795145092E-003   3.7911925615458357E-002
   5.3999999999999999E-002   2.1461594893200796E-003   3.7941282473911778E-002
   5.5000000000000000E-002   2.1460314173210294E-003   3.7971152735404565E-002
   5.6000000000000001E-002   2.1459013834585015E-003   3.8001534310398537E-002
   5.7000000000000002E-002   2.1457694078453847E-003   3.8032425086549464E-002
   5.8000000000000003E-002   2.1456355107576600E-003   3.8063822929466619E-002
   5.9000000000000004E-002   2.1454997126257682E-003   3.8095725683476148E-002
   6.0000000000000005E-002   2.1453620340259960E-003   3.8128131172387732E-002
   6.0999999999999999E-002   2.1452224956718998E-003   3.8161037200264168E-002
   6.2000000000000000E-002   2.1450811184057571E-003   3.8194441552193183E-002
   6.3000000000000000E-002   2.1449379231900717E-003   3.8228341995061213E-002
   6.4000000000000001E-002   2.1447929310991162E-003   3.8262736278328539E-002
   6.5000000000000002E-002   2.1446461633105383E-003   3.8297622134805365E-002
   6.6000000000000003E-002   2.1444976410970214E-003   3.8332997281428249E-002
   6.7000000000000004E-002   2.1443473858180138E-003   3.8368859420036538E-002
   6.8000000000000005E-002   2.1441954189115281E-003   3.8405206238148207E-002
   6.9000000000000006E-002   2.1440417618860171E-003   3.8442035409734732E-002
   7.0000000000000007E-002   2.1438864363123311E-003   3.8479344595994371E-002
   7.1000000000000008E-002   2.1437294638157623E-003   3.8517131446123558E-002
   7.2000000000000008E-002   2.1435708660681799E-003   3.8555393598085748E-002
   7.3000000000000009E-002   2.1434106647802592E-003   3.8594128679377407E-002
   7.3999999999999996E-002   2.1432488816938169E-003   3.8633334307790514E-002
   7.4999999999999997E-002   2.1430855385742428E-003   3.8673008092171328E-002
   7.5999999999999998E-002   2.1429206572030467E-003   3.8713147633174683E-002
   7.6999999999999999E-002   2.1427542593705144E-003   3.8753750524013614E-002
   7.8000000000000000E-002   2.1425863668684811E-003   3.8794814351203702E-002
   7.9000000000000001E-002   2.1424170014832252E-003   3.8836336695301787E-002
   8.0000000000000002E-002   2.1422461849884850E-003   3.8878315131638544E-002
   8.1000000000000003E-002   2.1420739391386006E-003   3.8920747231044488E-002
   8.2000000000000003E-002   2.1419002856617876E-003   3.8963630560569111E-002
   8.3000000000000004E-002   2.1417252462535411E-003   3.9006962684192549E-002
   8.4000000000000005E-002   2.1415488425701778E-003   3.9050741163529488E-002
   8.5000000000000006E-002   2.1413710962225100E-003   3.9094963558524917E-002
   8.6000000000000007E-002   2.1411920287696660E-003   3.9139627428141276E-002
   8.7000000000000008E-002   2.1410116617130480E-003   3.9184730331036616E-002
   8.8000000000000009E-002   2.1408300164904343E-003   3.9230269826233503E-002
   8.8999999999999996E-002   2.1406471144702300E-003   3.9276243473778151E-002
   8.9999999999999997E-002   2.1404629769458611E-003   3.9322648835389530E-002
   9.0999999999999998E-002   2.1402776251303202E-003   3.9369483475098159E-002
   9.1999999999999998E-002   2.1400910801508588E-003   3.9416744959874031E-002
   9.2999999999999999E-002   2.1399033630438340E-003   3.9464430860243684E-002
   9.4000000000000000E-002   2.1397144947497052E-003   3.9512538750895748E-002
   9.5000000000000001E-002   2.1395244961081826E-003   3.9561066211274989E-002
   9.6000000000000002E-002   2.1393333878535290E-003   3.9610010826164346E-002
   9.7000000000000003E-002   2.1391411906100158E-003   3.9659370186254796E-002
   9.8000000000000004E-002   2.1389479248875337E-003   3.9709141888702788E-002
   9.9000000000000005E-002   2.1387536110773525E-003   3.9759323537674938E-002
  0.10000000000000001        2.1385582694480381E-003   3.9809912744879786E-002
  0.10100000000000001        2.1383619201415234E-003   3.9860907130086456E-002
  0.10200000000000001        2.1381645831693289E-003   3.9912304321629878E-002
  0.10300000000000001        2.1379662784089394E-003   3.9964101956902510E-002
  0.10400000000000001        2.1377670256003283E-003   4.0016297682832339E-002
  0.10500000000000001        2.1375668443426358E-003   4.0068889156346897E-002
  0.10600000000000000        2.1373657540909963E-003   4.0121874044823348E-002
  0.10700000000000000        2.1371637741535135E-003   4.0175250026524306E-002
  0.10800000000000000        2.1369609236883856E-003   4.0229014791019382E-002
  0.10900000000000000        2.1367572217011739E-003   4.0283166039592283E-002
  0.11000000000000000        2.1365526870422169E-003   4.0337701485633454E-002
  0.11100000000000000        2.1363473384041912E-003   4.0392618855018068E-002
  0.11200000000000000        2.1361411943198079E-003   4.0447915886469392E-002
  0.11300000000000000        2.1359342731596554E-003   4.0503590331907473E-002
  0.11400000000000000        2.1357265931301744E-003   4.0559639956782974E-002
  0.11500000000000000        2.1355181722717753E-003   4.0616062540396382E-002
  0.11600000000000001        2.1353090284570819E-003   4.0672855876202327E-002
  0.11700000000000001        2.1350991793893156E-003   4.0730017772099170E-002
  0.11800000000000001        2.1348886426008021E-003   4.0787546050703817E-002
  0.11900000000000001        2.1346774354516112E-003   4.0845438549611854E-002
  0.12000000000000001        2.1344655751283164E-003   4.0903693121642930E-002
  0.12100000000000000        2.1342530786428826E-003   4.0962307635071575E-002
  0.12200000000000000        2.1340399628316711E-003   4.1021279973843472E-002
  0.12300000000000000        2.1338262443545619E-003   4.1080608037777196E-002
  0.12400000000000000        2.1336119396941919E-003   4.1140289742751711E-002
  0.12500000000000000        2.1333970651553082E-003   4.1200323020879462E-002
  0.12600000000000000        2.1331816368642263E-003   4.1260705820665482E-002
  0.12700000000000000        2.1329656707684001E-003   4.1321436107152380E-002
  0.12800000000000000        2.1327491826360926E-003   4.1382511862051545E-002
  0.12900000000000000        2.1325321880561513E-003   4.1443931083860672E-002
  0.13000000000000000        2.1323147024378819E-003   4.1505691787967695E-002
  0.13100000000000001        2.1320967410110147E-003   4.1567792006741405E-002
  0.13200000000000001        2.1318783188257703E-003   4.1630229789608952E-002
  0.13300000000000001        2.1316594507530084E-003   4.1693003203120346E-002
  0.13400000000000001        2.1314401514844717E-003   4.1756110331000247E-002
  0.13500000000000001        2.1312204355331079E-003   4.1819549274187191E-002
  0.13600000000000001        2.1310003172334770E-003   4.1883318150860556E-002
  0.13700000000000001        2.1307798107422365E-003   4.1947415096455457E-002
  0.13800000000000001        2.1305589300387034E-003   4.2011838263665870E-002
  0.13900000000000001        2.1303376889254869E-003   4.2076585822436112E-002
  0.14000000000000001        2.1301161010291950E-003   4.2141655959941120E-002
  0.14100000000000001        2.1298941798012063E-003   4.2207046880555654E-002
  0.14200000000000002        2.1296719385185039E-003   4.2272756805812731E-002
  0.14300000000000002        2.1294493902845792E-003   4.2338783974351688E-002
  0.14400000000000002        2.1292265480303846E-003   4.2405126641855931E-002
  0.14500000000000002        2.1290034245153499E-003   4.2471783080980909E-002
  0.14599999999999999        2.1287800323284501E-003   4.2538751581272446E-002
  0.14699999999999999        2.1285563838893216E-003   4.2606030449075794E-002
  0.14799999999999999        2.1283324914494308E-003   4.2673618007435743E-002
  0.14899999999999999        2.1281083670932842E-003   4.2741512595988018E-002
  0.14999999999999999        2.1278840227396865E-003   4.2809712570842373E-002
  0.15100000000000000        2.1276594701430326E-003   4.2878216304457623E-002
  0.15200000000000000        2.1274347208946436E-003   4.2947022185509005E-002
  0.15300000000000000        2.1272097864241343E-003   4.3016128618748074E-002
  0.15400000000000000        2.1269846780008149E-003   4.3085534024855661E-002
  0.15500000000000000        2.1267594067351262E-003   4.3155236840287971E-002
  0.15600000000000000        2.1265339835800966E-003   4.3225235517116357E-002
  0.15700000000000000        2.1263084193328318E-003   4.3295528522860997E-002
  0.15800000000000000        2.1260827246360253E-003   4.3366114340318791E-002
  0.15900000000000000        2.1258569099794891E-003   4.3436991467385860E-002
  0.16000000000000000        2.1256309857017072E-003   4.3508158416874942E-002
  0.16100000000000000        2.1254049619914062E-003   4.3579613716328042E-002
  0.16200000000000001        2.1251788488891362E-003   4.3651355907824603E-002
  0.16300000000000001        2.1249526562888733E-003   4.3723383547785565E-002
  0.16400000000000001        2.1247263939396265E-003   4.3795695206773663E-002
  0.16500000000000001        2.1245000714470597E-003   4.3868289469290181E-002
  0.16600000000000001        2.1242736982751169E-003   4.3941164933568616E-002
  0.16700000000000001        2.1240472837476573E-003   4.4014320211365414E-002
  0.16800000000000001        2.1238208370500931E-003   4.4087753927748261E-002
  0.16900000000000001        2.1235943672310315E-003   4.4161464720882032E-002
  0.17000000000000001        2.1233678832039155E-003   4.4235451241812947E-002
  0.17100000000000001        2.1231413937486667E-003   4.4309712154250940E-002
  0.17200000000000001        2.1229149075133276E-003   4.4384246134350824E-002
  0.17300000000000001        2.1226884330156968E-003   4.4459051870492344E-002
  0.17400000000000002        2.1224619786449636E-003   4.4534128063059474E-002
  0.17500000000000002        2.1222355526633349E-003   4.4609473424219247E-002
  0.17600000000000002        2.1220091632076577E-003   4.4685086677700367E-002
  0.17699999999999999        2.1217828182910300E-003   4.4760966558571848E-002
  0.17799999999999999        2.1215565258044049E-003   4.4837111813022051E-002
  0.17899999999999999        2.1213302935181857E-003   4.4913521198138205E-002
  0.17999999999999999        2.1211041290838048E-003   4.4990193481686820E-002
  0.18099999999999999        2.1208780400352981E-003   4.5067127441895165E-002
  0.18200000000000000        2.1206520337908596E-003   4.5144321867233987E-002
  0.18300000000000000        2.1204261176543861E-003   4.5221775556201840E-002
  0.18400000000000000        2.1202002988170046E-003   4.5299487317111170E-002
  0.18500000000000000        2.1199745843585877E-003   4.5377455967876311E-002
  0.18600000000000000        2.1197489812492484E-003   4.5455680335803737E-002
  0.18700000000000000        2.1195234963508236E-003   4.5534159257384639E-002
  0.18800000000000000        2.1192981364183366E-003   4.5612891578090155E-002
  0.18900000000000000        2.1190729081014409E-003   4.5691876152169263E-002
  0.19000000000000000        2.1188478179458505E-003   4.5771111842449745E-002
  0.19100000000000000        2.1186228723947468E-003   4.5850597520142172E-002
  0.19200000000000000        2.1183980777901685E-003   4.5930332064647202E-002
  0.19300000000000000        2.1181734403743799E-003   4.6010314363366348E-002
  0.19400000000000001        2.1179489662912243E-003   4.6090543311516276E-002
  0.19500000000000001        2.1177246615874507E-003   4.6171017811946907E-002
  0.19600000000000001        2.1175005322140246E-003   4.6251736774963297E-002
  0.19700000000000001        2.1172765840274175E-003   4.6332699118151591E-002
  0.19800000000000001        2.1170528227908735E-003   4.6413903766208998E-002
  0.19900000000000001        2.1168292541756581E-003   4.6495349650778103E-002
  0.20000000000000001        2.1166058837622835E-003   4.6577035710285361E-002
  0.20100000000000001        2.1163827170417142E-003   4.6658960889784148E-002
  0.20200000000000001        2.1161597594165512E-003   4.6741124140802191E-002
  0.20300000000000001        2.1159370162021946E-003   4.6823524421193682E-002
  0.20400000000000001        2.1157144926279869E-003   4.6906160694995994E-002
  0.20500000000000002        2.1154921938383313E-003   4.6989031932291155E-002
  0.20600000000000002        2.1152701248937943E-003   4.7072137109072112E-002
  0.20700000000000002        2.1150482907721854E-003   4.7155475207113787E-002
  0.20800000000000002        2.1148266963696115E-003   4.7239045213849036E-002
  0.20900000000000002        2.1146053465015196E-003   4.7322846122249580E-002
  0.20999999999999999        2.1143842459037114E-003   4.7406876930711772E-002
  0.21099999999999999        2.1141633992333431E-003   4.7491136642947476E-002
  0.21199999999999999        2.1139428110699002E-003   4.7575624267879785E-002
  0.21299999999999999        2.1137224859161577E-003   4.7660338819543881E-002
  0.21400000000000000        2.1135024281991174E-003   4.7745279316992788E-002
  0.21500000000000000        2.1132826422709280E-003   4.7830444784208198E-002
  0.21600000000000000        2.1130631324097838E-003   4.7915834250016290E-002
  0.21700000000000000        2.1128439028208087E-003   4.8001446748008464E-002
  0.21800000000000000        2.1126249576369181E-003   4.8087281316467105E-002
  0.21900000000000000        2.1124063009196649E-003   4.8173336998296283E-002
  0.22000000000000000        2.1121879366600678E-003   4.8259612840957297E-002
  0.22100000000000000        2.1119698687794230E-003   4.8346107896409148E-002
  0.22200000000000000        2.1117521011300962E-003   4.8432821221053815E-002
  0.22300000000000000        2.1115346374963010E-003   4.8519751875686301E-002
  0.22400000000000000        2.1113174815948605E-003   4.8606898925449463E-002
  0.22500000000000001        2.1111006370759531E-003   4.8694261439793399E-002
  0.22600000000000001        2.1108841075238409E-003   4.8781838492439576E-002
  0.22700000000000001        2.1106678964575884E-003   4.8869629161349459E-002
  0.22800000000000001        2.1104520073317590E-003   4.8957632528697566E-002
  0.22900000000000001        2.1102364435371052E-003   4.9045847680848992E-002
  0.23000000000000001        2.1100212084012391E-003   4.9134273708341239E-002
  0.23100000000000001        2.1098063051892936E-003   4.9222909705870281E-002
  0.23200000000000001        2.1095917371045667E-003   4.9311754772280829E-002
  0.23300000000000001        2.1093775072891581E-003   4.9400808010560598E-002
  0.23400000000000001        2.1091636188245895E-003   4.9490068527838646E-002
  0.23500000000000001        2.1089500747324156E-003   4.9579535435387519E-002
  0.23600000000000002        2.1087368779748221E-003   4.9669207848629264E-002
  0.23700000000000002        2.1085240314552144E-003   4.9759084887145082E-002
  0.23800000000000002        2.1083115380187947E-003   4.9849165674688591E-002
  0.23900000000000002        2.1080994004531307E-003   4.9939449339202559E-002
  0.24000000000000002        2.1078876214887113E-003   5.0029935012839075E-002
  0.24099999999999999        2.1076762037994965E-003   5.0120621831982917E-002
  0.24199999999999999        2.1074651500034565E-003   5.0211508937278125E-002
  0.24299999999999999        2.1072544626631034E-003   5.0302595473657626E-002
  0.24399999999999999        2.1070441442860113E-003   5.0393880590375785E-002
  0.24500000000000000        2.1068341973253355E-003   5.0485363441043776E-002
  0.24600000000000000        2.1066246241803173E-003   5.0577043183667701E-002
  0.24700000000000000        2.1064154271967840E-003   5.0668918980689225E-002
  0.24800000000000000        2.1062066086676452E-003   5.0760989999028741E-002
  0.24900000000000000        2.1059981708333787E-003   5.0853255410130888E-002
  0.25000000000000000        2.1057901158825117E-003   5.0945714390012317E-002
  0.25100000000000000        2.1055824459520964E-003   5.1038366119311479E-002
  0.25200000000000000        2.1053751631281824E-003   5.1131209783340584E-002
  0.25300000000000000        2.1051682694462792E-003   5.1224244572139262E-002
  0.25400000000000000        2.1049617668918177E-003   5.1317469680530116E-002
  0.25500000000000000        2.1047556574006064E-003   5.1410884308175822E-002
  0.25600000000000001        2.1045499428592835E-003   5.1504487659637839E-002
  0.25700000000000001        2.1043446251057642E-003   5.1598278944436429E-002
  0.25800000000000001        2.1041397059296850E-003   5.1692257377112055E-002
  0.25900000000000001        2.1039351870728445E-003   5.1786422177287850E-002
  0.26000000000000001        2.1037310702296417E-003   5.1880772569733238E-002
  0.26100000000000001        2.1035273570475105E-003   5.1975307784428409E-002
  0.26200000000000001        2.1033240491273508E-003   5.2070027056629685E-002
  0.26300000000000001        2.1031211480239610E-003   5.2164929626935502E-002
  0.26400000000000001        2.1029186552464635E-003   5.2260014741353118E-002
  0.26500000000000001        2.1027165722587297E-003   5.2355281651365673E-002
  0.26600000000000001        2.1025149004798064E-003   5.2450729613999721E-002
  0.26700000000000002        2.1023136412843344E-003   5.2546357891892964E-002
  0.26800000000000002        2.1021127960029725E-003   5.2642165753362231E-002
  0.26900000000000002        2.1019123659228155E-003   5.2738152472471399E-002
  0.27000000000000002        2.1017123522878113E-003   5.2834317329099385E-002
  0.27100000000000002        2.1015127562991802E-003   5.2930659609007918E-002
  0.27200000000000002        2.1013135791158300E-003   5.3027178603909098E-002
  0.27300000000000002        2.1011148218547738E-003   5.3123873611532597E-002
  0.27400000000000002        2.1009164855915418E-003   5.3220743935692434E-002
  0.27500000000000002        2.1007185713605996E-003   5.3317788886353225E-002
  0.27600000000000002        2.1005210801557607E-003   5.3415007779695788E-002
  0.27700000000000002        2.1003240129306004E-003   5.3512399938182090E-002
  0.27800000000000002        2.1001273705988717E-003   5.3609964690619370E-002
  0.27900000000000003        2.0999311540349178E-003   5.3707701372223367E-002
  0.28000000000000003        2.0997353640740857E-003   5.3805609324680634E-002
  0.28100000000000003        2.0995400015131416E-003   5.3903687896209765E-002
  0.28200000000000003        2.0993450671106841E-003   5.4001936441621580E-002
  0.28300000000000003        2.0991505615875587E-003   5.4100354322378051E-002
  0.28400000000000003        2.0989564856272735E-003   5.4198940906650048E-002
  0.28500000000000003        2.0987628398764116E-003   5.4297695569373652E-002
  0.28600000000000003        2.0985696249450477E-003   5.4396617692305228E-002
  0.28700000000000003        2.0983768414071647E-003   5.4495706664074897E-002
  0.28800000000000003        2.0981844898010672E-003   5.4594961880238609E-002
  0.28900000000000003        2.0979925706297985E-003   5.4694382743328565E-002
  0.28999999999999998        2.0978010843615571E-003   5.4793968662902058E-002
  0.29099999999999998        2.0976100314301148E-003   5.4893719055588625E-002
  0.29199999999999998        2.0974194122352309E-003   5.4993633345135483E-002
  0.29299999999999998        2.0972292271430716E-003   5.5093710962451165E-002
  0.29399999999999998        2.0970394764866286E-003   5.5193951345647377E-002
  0.29499999999999998        2.0968501605661345E-003   5.5294353940078929E-002
  0.29599999999999999        2.0966612796494842E-003   5.5394918198381847E-002
  0.29699999999999999        2.0964728339726499E-003   5.5495643580509506E-002
  0.29799999999999999        2.0962848237401025E-003   5.5596529553766802E-002
  0.29899999999999999        2.0960972491252312E-003   5.5697575592842330E-002
  0.29999999999999999        2.0959101102707581E-003   5.5798781179838532E-002
  0.30099999999999999        2.0957234072891623E-003   5.5900145804299792E-002
  0.30199999999999999        2.0955371402630965E-003   5.6001668963238466E-002
  0.30299999999999999        2.0953513092458035E-003   5.6103350161158812E-002
  0.30399999999999999        2.0951659142615406E-003   5.6205188910078800E-002
  0.30499999999999999        2.0949809553059934E-003   5.6307184729549827E-002
  0.30599999999999999        2.0947964323466965E-003   5.6409337146674225E-002
  0.30700000000000000        2.0946123453234509E-003   5.6511645696120674E-002
  0.30800000000000000        2.0944286941487417E-003   5.6614109920137476E-002
  0.30900000000000000        2.0942454787081549E-003   5.6716729368563590E-002
  0.31000000000000000        2.0940626988607946E-003   5.6819503598837577E-002
  0.31100000000000000        2.0938803544396996E-003   5.6922432176004296E-002
  0.31200000000000000        2.0936984452522571E-003   5.7025514672719525E-002
  0.31300000000000000        2.0935169710806188E-003   5.7128750669252375E-002
  0.31400000000000000        2.0933359316821125E-003   5.7232139753485491E-002
  0.31500000000000000        2.0931553267896580E-003   5.7335681520913215E-002
  0.31600000000000000        2.0929751561121761E-003   5.7439375574637554E-002
  0.31700000000000000        2.0927954193349996E-003   5.7543221525361975E-002
  0.31800000000000000        2.0926161161202842E-003   5.7647218991383149E-002
  0.31900000000000001        2.0924372461074152E-003   5.7751367598580634E-002
  0.32000000000000001        2.0922588089134142E-003   5.7855666980404327E-002
  0.32100000000000001        2.0920808041333450E-003   5.7960116777860018E-002
  0.32200000000000001        2.0919032313407165E-003   5.8064716639492843E-002
  0.32300000000000001        2.0917260900878859E-003   5.8169466221368642E-002
  0.32400000000000001        2.0915493799064568E-003   5.8274365187053492E-002
  0.32500000000000001        2.0913731003076815E-003   5.8379413207591095E-002
  0.32600000000000001        2.0911972507828536E-003   5.8484609961478355E-002
  0.32700000000000001        2.0910218308037034E-003   5.8589955134638987E-002
  0.32800000000000001        2.0908468398227937E-003   5.8695448420395251E-002
  0.32900000000000001        2.0906722772739052E-003   5.8801089519437827E-002
  0.33000000000000002        2.0904981425724288E-003   5.8906878139793922E-002
  0.33100000000000002        2.0903244351157487E-003   5.9012813996793548E-002
  0.33200000000000002        2.0901511542836260E-003   5.9118896813034040E-002
  0.33300000000000002        2.0899782994385822E-003   5.9225126318342924E-002
  0.33400000000000002        2.0898058699262735E-003   5.9331502249739057E-002
  0.33500000000000002        2.0896338650758695E-003   5.9438024351392144E-002
  0.33600000000000002        2.0894622842004243E-003   5.9544692374580675E-002
  0.33700000000000002        2.0892911265972479E-003   5.9651506077648297E-002
  0.33800000000000002        2.0891203915482724E-003   5.9758465225958651E-002
  0.33900000000000002        2.0889500783204174E-003   5.9865569591848744E-002
  0.34000000000000002        2.0887801861659496E-003   5.9972818954580911E-002
  0.34100000000000003        2.0886107143228425E-003   6.0080213100293371E-002
  0.34200000000000003        2.0884416620151310E-003   6.0187751821949395E-002
  0.34300000000000003        2.0882730284532622E-003   6.0295434919285240E-002
  0.34400000000000003        2.0881048128344459E-003   6.0403262198756753E-002
  0.34500000000000003        2.0879370143429984E-003   6.0511233473484860E-002
  0.34600000000000003        2.0877696321506835E-003   6.0619348563199719E-002
  0.34700000000000003        2.0876026654170535E-003   6.0727607294183951E-002
  0.34800000000000003        2.0874361132897810E-003   6.0836009499214604E-002
  0.34900000000000003        2.0872699749049928E-003   6.0944555017504183E-002
  0.35000000000000003        2.0871042493875959E-003   6.1053243694640685E-002
  0.35100000000000003        2.0869389358516015E-003   6.1162075382526659E-002
  0.35200000000000004        2.0867740334004460E-003   6.1271049939317361E-002
  0.35299999999999998        2.0866095411273084E-003   6.1380167229358094E-002
  0.35399999999999998        2.0864454581154207E-003   6.1489427123120680E-002
  0.35499999999999998        2.0862817834383790E-003   6.1598829497139247E-002
  0.35599999999999998        2.0861185161604478E-003   6.1708374233945200E-002
  0.35699999999999998        2.0859556553368612E-003   6.1818061222001612E-002
  0.35799999999999998        2.0857932000141206E-003   6.1927890355636929E-002
  0.35899999999999999        2.0856311492302875E-003   6.2037861534978062E-002
  0.35999999999999999        2.0854695020152744E-003   6.2147974665883031E-002
  0.36099999999999999        2.0853082573911263E-003   6.2258229659873023E-002
  0.36199999999999999        2.0851474143723080E-003   6.2368626434064024E-002
  0.36299999999999999        2.0849869719659765E-003   6.2479164911098034E-002
  0.36399999999999999        2.0848269291722566E-003   6.2589845019073942E-002
  0.36499999999999999        2.0846672849845092E-003   6.2700666691478016E-002
  0.36599999999999999        2.0845080383895980E-003   6.2811629867114110E-002
  0.36699999999999999        2.0843491883681476E-003   6.2922734490033730E-002
  0.36799999999999999        2.0841907338948053E-003   6.3033980509465681E-002
  0.36899999999999999        2.0840326739384879E-003   6.3145367879745770E-002
  0.37000000000000000        2.0838750074626353E-003   6.3256896560246259E-002
  0.37100000000000000        2.0837177334254537E-003   6.3368566515305161E-002
  0.37200000000000000        2.0835608507801546E-003   6.3480377714155670E-002
  0.37300000000000000        2.0834043584751936E-003   6.3592330130855440E-002
  0.37400000000000000        2.0832482554545011E-003   6.3704423744215768E-002
  0.37500000000000000        2.0830925406577121E-003   6.3816658537731205E-002
  0.37600000000000000        2.0829372130203886E-003   6.3929034499508791E-002
  0.37700000000000000        2.0827822714742398E-003   6.4041551622197754E-002
  0.37800000000000000        2.0826277149473410E-003   6.4154209902919160E-002
  0.37900000000000000        2.0824735423643406E-003   6.4267009343195874E-002
  0.38000000000000000        2.0823197526466737E-003   6.4379949948882673E-002
  0.38100000000000001        2.0821663447127608E-003   6.4493031730096573E-002
  0.38200000000000001        2.0820133174782119E-003   6.4606254701147517E-002
  0.38300000000000001        2.0818606698560192E-003   6.4719618880469260E-002
  0.38400000000000001        2.0817084007567518E-003   6.4833124290550700E-002
  0.38500000000000001        2.0815565090887421E-003   6.4946770957867453E-002
  0.38600000000000001        2.0814049937582699E-003   6.5060558912813857E-002
  0.38700000000000001        2.0812538536697442E-003   6.5174488189635463E-002
  0.38800000000000001        2.0811030877258777E-003   6.5288558826361767E-002
  0.38900000000000001        2.0809526948278611E-003   6.5402770864739598E-002
  0.39000000000000001        2.0808026738755310E-003   6.5517124350166822E-002
  0.39100000000000001        2.0806530237675344E-003   6.5631619331626687E-002
  0.39200000000000002        2.0805037434014923E-003   6.5746255861622541E-002
  0.39300000000000002        2.0803548316741544E-003   6.5861033996113219E-002
  0.39400000000000002        2.0802062874815557E-003   6.5975953794448899E-002
  0.39500000000000002        2.0800581097191653E-003   6.6091015319307542E-002
  0.39600000000000002        2.0799102972820335E-003   6.6206218636631994E-002
  0.39700000000000002        2.0797628490649353E-003   6.6321563815567600E-002
  0.39800000000000002        2.0796157639625104E-003   6.6437050928400507E-002
  0.39900000000000002        2.0794690408693986E-003   6.6552680050496638E-002
  0.40000000000000002        2.0793226786803730E-003   6.6668451260241124E-002
  0.40100000000000002        2.0791766762904705E-003   6.6784364638978674E-002
  0.40200000000000002        2.0790310325951166E-003   6.6900420270954455E-002
